날짜,카테고리,키워드,월간검색량,블로그문서수,포화도,상위노출
2026-01-04 03:36,금융,예금,133900,1862562,13.91,🔴
2026-01-04 03:36,금융,미국금리,163000,2398147,14.71,🔴
2026-01-04 03:36,금융,금리인하,85300,1448244,16.98,🔴
2026-01-04 03:36,금융,미국주식,146900,3622486,24.66,🔴
2026-01-04 03:36,금융,국내주식,103970,2591734,24.93,🔴
2026-01-04 03:36,금융,전세대출,68600,1947330,28.39,🔴
2026-01-04 03:36,금융,건강보험,118000,4640199,39.32,🔴
2026-01-04 03:36,금융,금리,126400,7229499,57.2,🔴
2026-01-04 03:36,금융,손없는날,104400,9393904,89.98,🔴
2026-01-04 03:36,금융,대출,91700,10096567,110.1,🔴
2026-01-04 03:36,금융,은행,86110,17013916,197.58,🔴
2026-01-04 03:37,자동차,코덱스200,105400,3911,0.04,🟢
2026-01-04 03:37,자동차,검색상위종목,759290,35106,0.05,🟢
2026-01-04 03:37,자동차,셀토스풀체인지,188200,9780,0.05,🟢
2026-01-04 03:37,자동차,나스닥선물,1686600,307794,0.18,🟢
2026-01-04 03:37,자동차,에이피알주가,145730,25790,0.18,🟢
2026-01-04 03:37,자동차,GV90,82100,17539,0.21,🟢
2026-01-04 03:37,자동차,셀토스,516800,170301,0.33,🟢
2026-01-04 03:37,자동차,테슬라모델Y,358500,147530,0.41,🟢
2026-01-04 03:37,자동차,테슬라주가,1215000,529545,0.44,🟢
2026-01-04 03:37,자동차,EV9,97200,51211,0.53,🟡
2026-01-04 03:37,자동차,K8하이브리드,68000,35963,0.53,🟡
2026-01-04 03:37,자동차,렉서스ES300H,86200,47605,0.55,🟡
2026-01-04 03:37,자동차,펠리세이드,185500,107589,0.58,🟡
2026-01-04 03:37,자동차,폴스타,74000,43641,0.59,🟡
2026-01-04 03:37,자동차,GV70,223500,141907,0.63,🟡
2026-01-04 03:37,자동차,BMW5시리즈,92700,59048,0.64,🟡
2026-01-04 03:37,자동차,셀토스하이브리드,86400,56146,0.65,🟡
2026-01-04 03:37,자동차,BYD,178000,127714,0.72,🟡
2026-01-04 03:37,자동차,테슬라모델X,105400,84320,0.8,🟡
2026-01-04 03:37,자동차,KODEX200,96500,77178,0.8,🟡
2026-01-04 03:37,자동차,EV6,116000,115950,1.0,🟡
2026-01-04 03:37,자동차,BYD전기차,86800,86437,1.0,🟡
2026-01-04 03:37,자동차,제네시스GV70,109100,117167,1.07,🟠
2026-01-04 03:37,자동차,유럽증시,464850,531443,1.14,🟠
2026-01-04 03:37,자동차,K8,119900,147846,1.23,🟠
2026-01-04 03:37,자동차,현대중공업,273700,343591,1.26,🟠
2026-01-04 03:37,자동차,테슬라모델3,103200,133445,1.29,🟠
2026-01-04 03:37,자동차,아반떼CN7,67710,88876,1.31,🟠
2026-01-04 03:37,자동차,니로하이브리드,75100,114210,1.52,🔴
2026-01-04 03:37,자동차,제네시스GV80,97100,159404,1.64,🔴
2026-01-04 03:37,자동차,스타리아,90000,149380,1.66,🔴
2026-01-04 03:37,자동차,아이오닉5,132500,222539,1.68,🔴
2026-01-04 03:37,자동차,아이오닉6,83800,142757,1.7,🔴
2026-01-04 03:37,자동차,제네시스G80,182800,319487,1.75,🔴
2026-01-04 03:37,자동차,르노코리아,69400,121958,1.76,🔴
2026-01-04 03:37,자동차,G90,85600,156612,1.83,🔴
2026-01-04 03:37,자동차,카니발하이브리드,105300,193395,1.84,🔴
2026-01-04 03:37,자동차,스포티지하이브리드,90200,167965,1.86,🔴
2026-01-04 03:37,자동차,팰리세이드,138500,271946,1.96,🔴
2026-01-04 03:37,자동차,현대차,765100,1507373,1.97,🔴
2026-01-04 03:37,자동차,BMWX3,92200,202302,2.19,🔴
2026-01-04 03:37,자동차,중고차매매사이트,83600,192148,2.3,🔴
2026-01-04 03:37,자동차,G80,166200,387146,2.33,🔴
2026-01-04 03:37,자동차,실업급여신청,78100,210867,2.7,🔴
2026-01-04 03:37,자동차,BMWX5,88900,241032,2.71,🔴
2026-01-04 03:37,자동차,G70,68900,187460,2.72,🔴
2026-01-04 03:37,자동차,무쏘,67000,184147,2.75,🔴
2026-01-04 03:37,자동차,스포티지,283000,781754,2.76,🔴
2026-01-04 03:37,자동차,그랜저하이브리드,90000,254895,2.83,🔴
2026-01-04 03:37,자동차,벤츠E클래스,131200,388088,2.96,🔴
2026-01-04 03:37,자동차,공모주일정,80800,280730,3.47,🔴
2026-01-04 03:37,자동차,모델Y,94700,334878,3.54,🔴
2026-01-04 03:37,자동차,기아차,139700,529813,3.79,🔴
2026-01-04 03:37,자동차,포르쉐,197800,766314,3.87,🔴
2026-01-04 03:37,자동차,한국타이어,111600,440579,3.95,🔴
2026-01-04 03:37,자동차,람보르기니,68700,275733,4.01,🔴
2026-01-04 03:37,자동차,투싼,158400,676595,4.27,🔴
2026-01-04 03:37,자동차,전기차보조금,77400,342297,4.42,🔴
2026-01-04 03:37,자동차,아반떼,241900,1142421,4.72,🔴
2026-01-04 03:37,자동차,그랜저,242800,1318560,5.43,🔴
2026-01-04 03:37,자동차,K9,67000,379685,5.67,🔴
2026-01-04 03:37,자동차,공모주,147500,930195,6.31,🔴
2026-01-04 03:37,자동차,볼보,93500,621195,6.64,🔴
2026-01-04 03:37,자동차,LS,92500,659244,7.13,🔴
2026-01-04 03:37,자동차,K5,113300,901378,7.96,🔴
2026-01-04 03:37,자동차,4대보험,99200,848526,8.55,🔴
2026-01-04 03:37,자동차,카니발,176400,1524666,8.64,🔴
2026-01-04 03:37,자동차,ETF,154500,1467815,9.5,🔴
2026-01-04 03:37,자동차,쉐보레,106000,1009789,9.53,🔴
2026-01-04 03:37,자동차,소나타,109300,1056983,9.67,🔴
2026-01-04 03:37,자동차,적금,141300,1396274,9.88,🔴
2026-01-04 03:37,자동차,BMW,291100,2935273,10.08,🔴
2026-01-04 03:37,자동차,기아,358300,4037584,11.27,🔴
2026-01-04 03:37,자동차,환율전망,70500,823743,11.68,🔴
2026-01-04 03:37,자동차,폭스바겐,93400,1117923,11.97,🔴
2026-01-04 03:37,자동차,중고차,302900,4799538,15.85,🔴
2026-01-04 03:37,자동차,전기차,112300,2674470,23.82,🔴
2026-01-04 03:37,자동차,미국주식,146900,3622475,24.66,🔴
2026-01-04 03:37,자동차,타이어,91400,5198972,56.88,🔴
2026-01-04 03:37,자동차,자동차,141900,24241940,170.84,🔴
2026-01-04 03:38,건강/의료,비만도계산기,111100,4032,0.04,🟢
2026-01-04 03:38,건강/의료,엘지화학,129490,14196,0.11,🟢
2026-01-04 03:38,건강/의료,콘드로이친1200,73770,15474,0.21,🟢
2026-01-04 03:38,건강/의료,알부민,391400,136110,0.35,🟢
2026-01-04 03:38,건강/의료,포스파티딜세린,92930,32834,0.35,🟢
2026-01-04 03:38,건강/의료,에스로반연고,46390,16133,0.35,🟢
2026-01-04 03:38,건강/의료,미주신경성실신,46090,17939,0.39,🟢
2026-01-04 03:38,건강/의료,위고비,201400,99087,0.49,🟢
2026-01-04 03:38,건강/의료,병원동행매니저,51340,25270,0.49,🟢
2026-01-04 03:38,건강/의료,미녹시딜,93700,59492,0.63,🟡
2026-01-04 03:38,건강/의료,노보노디스크,67500,48180,0.71,🟡
2026-01-04 03:38,건강/의료,왼쪽아랫배통증,50320,44140,0.88,🟡
2026-01-04 03:38,건강/의료,노로바이러스,146200,143640,0.98,🟡
2026-01-04 03:38,건강/의료,왼쪽가슴통증,39320,40923,1.04,🟠
2026-01-04 03:38,건강/의료,쥬베룩볼륨,43020,53300,1.24,🟠
2026-01-04 03:38,건강/의료,요양보호사자격증,55750,71471,1.28,🟠
2026-01-04 03:38,건강/의료,왼쪽옆구리통증,42400,55660,1.31,🟠
2026-01-04 03:38,건강/의료,오른쪽옆구리통증,39330,56274,1.43,🟠
2026-01-04 03:38,건강/의료,소상공인정책자금,183000,272848,1.49,🟠
2026-01-04 03:38,건강/의료,이비인후과,571500,877705,1.54,🔴
2026-01-04 03:38,건강/의료,대웅제약,74200,134024,1.81,🔴
2026-01-04 03:38,건강/의료,신우신염,42450,78411,1.85,🔴
2026-01-04 03:38,건강/의료,요양보호사시험,41860,78816,1.88,🔴
2026-01-04 03:38,건강/의료,간병인보험,44980,92821,2.06,🔴
2026-01-04 03:38,건강/의료,갑상선암증상,39330,94210,2.4,🔴
2026-01-04 03:38,건강/의료,직장인건강검진,51000,132726,2.6,🔴
2026-01-04 03:38,건강/의료,폐암초기증상,43090,122158,2.83,🔴
2026-01-04 03:38,건강/의료,밀크씨슬,60940,191215,3.14,🔴
2026-01-04 03:38,건강/의료,대상포진,133600,440885,3.3,🔴
2026-01-04 03:38,건강/의료,건강관리협회,43480,162282,3.73,🔴
2026-01-04 03:38,건강/의료,국가건강검진,71100,271664,3.82,🔴
2026-01-04 03:38,건강/의료,갑상선기능저하증,61920,245730,3.97,🔴
2026-01-04 03:38,건강/의료,내과,458300,1902463,4.15,🔴
2026-01-04 03:38,건강/의료,PTSD,42000,174215,4.15,🔴
2026-01-04 03:38,건강/의료,자궁경부암검사,54660,235347,4.31,🔴
2026-01-04 03:38,건강/의료,부정맥증상,42870,197277,4.6,🔴
2026-01-04 03:38,건강/의료,사회복지사2급,67900,314471,4.63,🔴
2026-01-04 03:38,건강/의료,정형외과,421100,2012549,4.78,🔴
2026-01-04 03:38,건강/의료,족저근막염,68280,328312,4.81,🔴
2026-01-04 03:38,건강/의료,ADHD증상,40470,209978,5.19,🔴
2026-01-04 03:38,건강/의료,소상공인지원금,71900,396712,5.52,🔴
2026-01-04 03:38,건강/의료,당뇨초기증상,67920,377821,5.56,🔴
2026-01-04 03:38,건강/의료,파킨슨병,52460,328107,6.25,🔴
2026-01-04 03:38,건강/의료,정신건강의학과,43220,272658,6.31,🔴
2026-01-04 03:38,건강/의료,가정의학과,50980,325099,6.38,🔴
2026-01-04 03:38,건강/의료,협심증,47930,309102,6.45,🔴
2026-01-04 03:38,건강/의료,부정맥,45930,323845,7.05,🔴
2026-01-04 03:38,건강/의료,뇌경색,52710,374635,7.11,🔴
2026-01-04 03:38,건강/의료,ADHD,68800,492241,7.15,🔴
2026-01-04 03:38,건강/의료,과민성대장증후군,39650,285583,7.2,🔴
2026-01-04 03:38,건강/의료,역류성식도염,59530,447555,7.52,🔴
2026-01-04 03:38,건강/의료,소아과,139370,1061708,7.62,🔴
2026-01-04 03:38,건강/의료,4대보험,99200,848526,8.55,🔴
2026-01-04 03:38,건강/의료,폐렴증상,54580,485755,8.9,🔴
2026-01-04 03:38,건강/의료,산부인과,215640,1944791,9.02,🔴
2026-01-04 03:38,건강/의료,건강검진예약,49300,447561,9.08,🔴
2026-01-04 03:38,건강/의료,고지혈증,84300,830202,9.85,🔴
2026-01-04 03:38,건강/의료,요양보호사,55040,619948,11.26,🔴
2026-01-04 03:38,건강/의료,신장에좋은음식,43720,496219,11.35,🔴
2026-01-04 03:38,건강/의료,설날,197100,2599452,13.19,🔴
2026-01-04 03:38,건강/의료,도수치료,79700,1113575,13.97,🔴
2026-01-04 03:38,건강/의료,실손보험,41930,597934,14.26,🔴
2026-01-04 03:38,건강/의료,통증의학과,52130,779906,14.96,🔴
2026-01-04 03:38,건강/의료,밴드,562700,8571972,15.23,🔴
2026-01-04 03:38,건강/의료,발바닥통증,42140,713139,16.92,🔴
2026-01-04 03:38,건강/의료,신경외과,66540,1295906,19.48,🔴
2026-01-04 03:38,건강/의료,건강검진,159200,3238147,20.34,🔴
2026-01-04 03:38,건강/의료,독감,89600,1877745,20.96,🔴
2026-01-04 03:38,건강/의료,응급실,52040,1253270,24.08,🔴
2026-01-04 03:38,건강/의료,신경과,40190,972456,24.2,🔴
2026-01-04 03:38,건강/의료,콜레스테롤수치,58940,1551066,26.32,🔴
2026-01-04 03:38,건강/의료,뇌졸중,48430,1344619,27.76,🔴
2026-01-04 03:38,건강/의료,현금영수증,40700,1177119,28.92,🔴
2026-01-04 03:38,건강/의료,한의원,153800,6086918,39.58,🔴
2026-01-04 03:38,건강/의료,약검색,50960,3847265,75.5,🔴
2026-01-04 03:38,건강/의료,어깨통증,39440,3993229,101.25,🔴
2026-01-04 03:38,건강/의료,병원,187000,35003551,187.18,🔴
2026-01-04 03:38,건강/의료,한식,39460,7477084,189.49,🔴
2026-01-04 03:38,건강/의료,간에좋은음식,39490,7667330,194.16,🔴
2026-01-04 03:38,건강/의료,영어,40220,24441900,607.71,🔴
2026-01-04 03:40,IT/모바일,엘지전자주가,191730,3951,0.02,🟢
2026-01-04 03:40,IT/모바일,챗지피티,7909800,239750,0.03,🟢
2026-01-04 03:40,IT/모바일,휴림로봇주가,565300,19133,0.03,🟢
2026-01-04 03:40,IT/모바일,갤럭시S26,304100,11179,0.04,🟢
2026-01-04 03:40,IT/모바일,검색상위종목,759290,35106,0.05,🟢
2026-01-04 03:40,IT/모바일,에스피지주가,329000,17017,0.05,🟢
2026-01-04 03:40,IT/모바일,삼성전자주가,13310900,816286,0.06,🟢
2026-01-04 03:40,IT/모바일,삼성중공업주가,1426700,82559,0.06,🟢
2026-01-04 03:40,IT/모바일,두산에너빌리티주가,999700,64263,0.06,🟢
2026-01-04 03:40,IT/모바일,태성주가,190140,10874,0.06,🟢
2026-01-04 03:40,IT/모바일,삼성전자우주가,497000,34298,0.07,🟢
2026-01-04 03:40,IT/모바일,한화오션주가,1076300,81144,0.08,🟢
2026-01-04 03:40,IT/모바일,쳇GPT,486800,38214,0.08,🟢
2026-01-04 03:40,IT/모바일,대한전선주가,370100,30224,0.08,🟢
2026-01-04 03:40,IT/모바일,고영주가,286800,21998,0.08,🟢
2026-01-04 03:40,IT/모바일,적금계산기,248200,23381,0.09,🟢
2026-01-04 03:40,IT/모바일,삼성전자우,777300,79359,0.1,🟢
2026-01-04 03:40,IT/모바일,현대자동차주가,645800,73981,0.11,🟢
2026-01-04 03:40,IT/모바일,에이비엘바이오주가,259200,29519,0.11,🟢
2026-01-04 03:40,IT/모바일,알테오젠주가,588700,67868,0.12,🟢
2026-01-04 03:40,IT/모바일,한미반도체주가,522000,61857,0.12,🟢
2026-01-04 03:40,IT/모바일,챗GPT,4606800,603765,0.13,🟢
2026-01-04 03:40,IT/모바일,현대로템주가,405500,58905,0.15,🟢
2026-01-04 03:40,IT/모바일,종합주가지수,335000,50830,0.15,🟢
2026-01-04 03:40,IT/모바일,한국전력주가,488500,76431,0.16,🟢
2026-01-04 03:40,IT/모바일,나스닥선물,1686600,307795,0.18,🟢
2026-01-04 03:40,IT/모바일,현대건설주가,450300,83272,0.18,🟢
2026-01-04 03:40,IT/모바일,SK하이닉스주가,1846100,347453,0.19,🟢
2026-01-04 03:40,IT/모바일,에코프로주가,881100,167260,0.19,🟢
2026-01-04 03:40,IT/모바일,포스코퓨처엠주가,234180,45385,0.19,🟢
2026-01-04 03:40,IT/모바일,주식시세,562300,114355,0.2,🟢
2026-01-04 03:40,IT/모바일,삼성전기주가,404600,80812,0.2,🟢
2026-01-04 03:40,IT/모바일,고려아연주가,253800,49701,0.2,🟢
2026-01-04 03:40,IT/모바일,이수페타시스주가,178860,35483,0.2,🟢
2026-01-04 03:40,IT/모바일,유한양행주가,235500,50502,0.21,🟢
2026-01-04 03:40,IT/모바일,제주반도체주가,230400,49514,0.21,🟢
2026-01-04 03:40,IT/모바일,삼양식품주가,194100,40366,0.21,🟢
2026-01-04 03:40,IT/모바일,하이닉스주가,1879000,404397,0.22,🟢
2026-01-04 03:40,IT/모바일,레인보우로보틱스주가,198300,44597,0.22,🟢
2026-01-04 03:40,IT/모바일,HLB주가,244500,55125,0.23,🟢
2026-01-04 03:40,IT/모바일,한국항공우주주가,209750,49106,0.23,🟢
2026-01-04 03:40,IT/모바일,삼성SDI주가,630300,151396,0.24,🟢
2026-01-04 03:40,IT/모바일,SKC주가,191390,46264,0.24,🟢
2026-01-04 03:40,IT/모바일,CHATGPT,1897800,501284,0.26,🟢
2026-01-04 03:40,IT/모바일,대한항공주가,298400,77342,0.26,🟢
2026-01-04 03:40,IT/모바일,HMM주가,189600,50508,0.27,🟢
2026-01-04 03:40,IT/모바일,셀트리온주가,538500,149016,0.28,🟢
2026-01-04 03:40,IT/모바일,삼성물산주가,249640,74942,0.3,🟢
2026-01-04 03:40,IT/모바일,현대중공업주가,317710,99299,0.31,🟢
2026-01-04 03:40,IT/모바일,기아차주가,232730,73397,0.32,🟢
2026-01-04 03:40,IT/모바일,현대모비스주가,234600,80602,0.34,🟢
2026-01-04 03:40,IT/모바일,하이브주가,208700,73030,0.35,🟢
2026-01-04 03:40,IT/모바일,에코프로비엠주가,289100,105876,0.37,🟢
2026-01-04 03:40,IT/모바일,한화시스템주가,312600,127072,0.41,🟢
2026-01-04 03:40,IT/모바일,현대차주가,874300,370654,0.42,🟢
2026-01-04 03:40,IT/모바일,갤럭시S25,381400,163525,0.43,🟢
2026-01-04 03:40,IT/모바일,쿠팡주가,244100,108755,0.45,🟢
2026-01-04 03:40,IT/모바일,엔비디아주가,844600,432874,0.51,🟡
2026-01-04 03:40,IT/모바일,카카오주가,793300,410769,0.52,🟡
2026-01-04 03:40,IT/모바일,연말시상식,270900,148499,0.55,🟡
2026-01-04 03:40,IT/모바일,갤럭시워치8,158200,101983,0.64,🟡
2026-01-04 03:40,IT/모바일,코스피지수,1386400,914222,0.66,🟡
2026-01-04 03:40,IT/모바일,LG전자주가,164730,136546,0.83,🟡
2026-01-04 03:40,IT/모바일,나스닥,1313000,1304870,0.99,🟡
2026-01-04 03:40,IT/모바일,웹툰,1350900,2111751,1.56,🔴
2026-01-04 03:40,IT/모바일,나스닥100,231300,366352,1.58,🔴
2026-01-04 03:40,IT/모바일,구글주가,198700,323870,1.63,🔴
2026-01-04 03:40,IT/모바일,뉴욕증시,292100,631964,2.16,🔴
2026-01-04 03:40,IT/모바일,NAVER주가,231100,615308,2.66,🔴
2026-01-04 03:40,IT/모바일,삼성전자주식,350690,935742,2.67,🔴
2026-01-04 03:40,IT/모바일,코스닥,601400,1645365,2.74,🔴
2026-01-04 03:40,IT/모바일,주가지수,521000,1475607,2.83,🔴
2026-01-04 03:40,IT/모바일,나스닥지수,267700,756643,2.83,🔴
2026-01-04 03:40,IT/모바일,주요증시,313530,948993,3.03,🔴
2026-01-04 03:40,IT/모바일,국내증시,329700,1091114,3.31,🔴
2026-01-04 03:40,IT/모바일,네이버주식,205500,843715,4.11,🔴
2026-01-04 03:40,IT/모바일,증시,595700,2619104,4.4,🔴
2026-01-04 03:40,IT/모바일,증권,452300,4869878,10.77,🔴
2026-01-04 03:40,IT/모바일,애플,545200,7723183,14.17,🔴
2026-01-04 03:40,IT/모바일,삼성,163000,16518628,101.34,🔴
2026-01-04 03:41,정부정책,EV7,13310,1136,0.09,🟢
2026-01-04 03:41,정부정책,양도세계산기,53600,15494,0.29,🟢
2026-01-04 03:41,정부정책,양도소득세계산기,36500,16194,0.44,🟢
2026-01-04 03:41,정부정책,텔루라이드,37750,16963,0.45,🟢
2026-01-04 03:41,정부정책,제네시스GV90,20460,10282,0.5,🟢
2026-01-04 03:41,정부정책,GV70,223500,141907,0.63,🟡
2026-01-04 03:41,정부정책,실업급여조건,176700,124663,0.71,🟡
2026-01-04 03:41,정부정책,BYD,178000,127714,0.72,🟡
2026-01-04 03:41,정부정책,주휴수당계산법,12560,10209,0.81,🟡
2026-01-04 03:41,정부정책,테슬라FSD,64700,59027,0.91,🟡
2026-01-04 03:41,정부정책,BYD전기차,86800,86437,1.0,🟡
2026-01-04 03:41,정부정책,퇴직금지급기한,20290,28582,1.41,🟠
2026-01-04 03:41,정부정책,레이EV,48510,69137,1.43,🟠
2026-01-04 03:41,정부정책,소상공인정책자금,183000,272848,1.49,🟠
2026-01-04 03:41,정부정책,하이브리드자동차,48500,72759,1.5,🟠
2026-01-04 03:41,정부정책,경북교육청,57000,90862,1.59,🔴
2026-01-04 03:41,정부정책,아우디E트론,13850,22336,1.61,🔴
2026-01-04 03:41,정부정책,스타리아전기차,13440,26250,1.95,🔴
2026-01-04 03:41,정부정책,내일채움공제,26300,62664,2.38,🔴
2026-01-04 03:41,정부정책,국민취업지원제도,113400,275422,2.43,🔴
2026-01-04 03:41,정부정책,셀토스가격,29860,90848,3.04,🔴
2026-01-04 03:41,정부정책,리비안,22020,68323,3.1,🔴
2026-01-04 03:41,정부정책,퇴직금지급기준,55300,183610,3.32,🔴
2026-01-04 03:41,정부정책,벤츠GLE,38990,133510,3.42,🔴
2026-01-04 03:41,정부정책,청년창업지원금,13510,48983,3.63,🔴
2026-01-04 03:41,정부정책,SUV순위,20800,84279,4.05,🔴
2026-01-04 03:41,정부정책,전기차보조금,77400,342297,4.42,🔴
2026-01-04 03:41,정부정책,사회복지사2급,67900,314471,4.63,🔴
2026-01-04 03:41,정부정책,소상공인지원금,71900,396712,5.52,🔴
2026-01-04 03:41,정부정책,픽업트럭,30000,167620,5.59,🔴
2026-01-04 03:41,정부정책,전기차충전요금,17200,96813,5.63,🔴
2026-01-04 03:41,정부정책,구인구직사이트,29010,175498,6.05,🔴
2026-01-04 03:41,정부정책,소형SUV,59000,378262,6.41,🔴
2026-01-04 03:41,정부정책,레이전기차,17690,113627,6.42,🔴
2026-01-04 03:41,정부정책,경차종류,15910,102412,6.44,🔴
2026-01-04 03:41,정부정책,노무사,63600,424845,6.68,🔴
2026-01-04 03:41,정부정책,전기차충전소,37540,301867,8.04,🔴
2026-01-04 03:41,정부정책,캠리,17600,147009,8.35,🔴
2026-01-04 03:41,정부정책,BMW전기차,22740,197110,8.67,🔴
2026-01-04 03:41,정부정책,청년지원금,38080,365731,9.6,🔴
2026-01-04 03:41,정부정책,근로기준법,41100,424711,10.33,🔴
2026-01-04 03:41,정부정책,종합소득세율,19370,219758,11.35,🔴
2026-01-04 03:41,정부정책,번역,467100,5450815,11.67,🔴
2026-01-04 03:41,정부정책,공기업채용,22300,261416,11.72,🔴
2026-01-04 03:41,정부정책,지방세납부,24800,291435,11.75,🔴
2026-01-04 03:41,정부정책,종합소득세세율,19890,240232,12.08,🔴
2026-01-04 03:41,정부정책,벤츠전기차,18630,230981,12.4,🔴
2026-01-04 03:41,정부정책,양도소득세,54200,698545,12.89,🔴
2026-01-04 03:41,정부정책,노인일자리,30320,405733,13.38,🔴
2026-01-04 03:41,정부정책,제네시스전기차,12850,175583,13.66,🔴
2026-01-04 03:41,정부정책,수소차,13400,190266,14.2,🔴
2026-01-04 03:41,정부정책,종합부동산세,20850,316535,15.18,🔴
2026-01-04 03:41,정부정책,포터2,26710,406894,15.23,🔴
2026-01-04 03:41,정부정책,코란도,36000,553567,15.38,🔴
2026-01-04 03:41,정부정책,GLE,28580,458394,16.04,🔴
2026-01-04 03:41,정부정책,종합소득세,50200,901900,17.97,🔴
2026-01-04 03:41,정부정책,근로계약서,24110,444231,18.43,🔴
2026-01-04 03:41,정부정책,중형SUV,14610,288553,19.75,🔴
2026-01-04 03:41,정부정책,봉고3,17580,361402,20.56,🔴
2026-01-04 03:41,정부정책,구직사이트,13310,277595,20.86,🔴
2026-01-04 03:41,정부정책,거버넌스,14750,314396,21.31,🔴
2026-01-04 03:41,정부정책,공공기관채용,16570,358467,21.63,🔴
2026-01-04 03:41,정부정책,전기차SUV,13670,310072,22.68,🔴
2026-01-04 03:41,정부정책,전기차,112300,2674470,23.82,🔴
2026-01-04 03:41,정부정책,소형전기차,14010,362633,25.88,🔴
2026-01-04 03:41,정부정책,1톤트럭,20910,549239,26.27,🔴
2026-01-04 03:41,정부정책,현대SUV,18260,536588,29.39,🔴
2026-01-04 03:41,정부정책,경차,25750,851360,33.06,🔴
2026-01-04 03:41,정부정책,양도세,24040,798305,33.21,🔴
2026-01-04 03:41,정부정책,SUV,60200,2257082,37.49,🔴
2026-01-04 03:41,정부정책,종합소득세신고,13270,529651,39.91,🔴
2026-01-04 03:41,정부정책,포터,46740,2115367,45.26,🔴
2026-01-04 03:41,정부정책,모델S,29430,1459957,49.61,🔴
2026-01-04 03:41,정부정책,공기업,20460,1051836,51.41,🔴
2026-01-04 03:41,정부정책,전기차추천,19030,1177808,61.89,🔴
2026-01-04 03:41,정부정책,소상공인,27580,2111221,76.55,🔴
2026-01-04 03:41,정부정책,알바,62000,5205428,83.96,🔴
2026-01-04 03:41,정부정책,하이브리드,25870,2295321,88.73,🔴
2026-01-04 03:41,정부정책,논문,19200,3066412,159.71,🔴
2026-01-04 03:41,정부정책,지원금,17990,3871635,215.21,🔴
